time,USD
1257206400,0.0
1257379200,0.0
1257552000,0.0
1257724800,0.0
1257897600,0.0
1258070400,0.0
1258243200,0.0
1258416000,0.0
1258588800,0.0
1258761600,0.0
1258934400,0.0
1259107200,0.0
1259280000,0.0
1259452800,0.0
1259625600,0.0
1259798400,0.0
1259971200,0.0
1260144000,0.0
1260316800,0.0
1260489600,0.0
1260662400,0.0
1260835200,0.0
1261008000,0.0
1261180800,0.0
1261353600,0.0
1261526400,0.0
1261699200,0.0
1261872000,0.0
1262044800,0.0
1262217600,0.0
1262390400,0.0
1262563200,0.0
1262736000,0.0
1262908800,0.0
1263081600,0.0
1263254400,0.0
1263427200,0.0
1263600000,0.0
1263772800,0.0
1263945600,0.0
1264118400,0.0
1264291200,0.0
1264464000,0.0
1264636800,0.0
1264809600,0.0
1264982400,0.0
1265155200,0.0
1265328000,0.0
1265500800,0.0
1265673600,0.0
1265846400,0.0
1266019200,0.0
1266192000,0.0
1266364800,0.0
1266537600,0.0
1266710400,0.0
1266883200,0.0
1267056000,0.0
1267228800,0.0
1267401600,0.0
1267574400,0.0
1267747200,0.0
1267920000,0.0
1268092800,0.0
1268265600,0.0
1268438400,0.0
1268611200,0.0
1268784000,0.0
1268956800,0.0
1269129600,0.0
1269302400,0.0
1269475200,0.0
1269648000,0.0
1269820800,0.0
1269993600,0.0
1270166400,0.0
1270339200,0.0
1270512000,0.0
1270684800,0.0
1270857600,0.0
1271030400,0.0
1271203200,0.0
1271376000,0.0
1271548800,0.0
1271721600,0.0
1271894400,0.0
1272067200,0.0
1272240000,0.0
1272412800,0.0
1272585600,0.0
1272758400,0.0
1272931200,0.0
1273104000,0.0
1273276800,0.0
1273449600,0.0
1273622400,0.0
1273795200,0.0
1273968000,0.0
1274140800,0.0
1274313600,0.0
1274486400,0.0
1274659200,0.0
1274832000,0.0
1275004800,0.0
1275177600,0.0
1275350400,0.0
1275523200,0.0
1275696000,0.0
1275868800,0.0
1276041600,0.0
1276214400,0.0
1276387200,0.0
1276560000,0.0
1276732800,0.0
1276905600,0.0
1277078400,0.0
1277251200,0.0
1277424000,0.0
1277596800,0.0
1277769600,0.0
1277942400,0.0
1278115200,0.0
1278288000,0.0
1278460800,0.0
1278633600,0.0
1278806400,0.0
1278979200,0.0
1279152000,0.0
1279324800,0.0
1279497600,0.0
1279670400,0.0
1279843200,0.0
1280016000,0.0
1280188800,0.0
1280361600,0.0
1280534400,0.0
1280707200,0.0
1280880000,0.0
1281052800,0.0
1281225600,0.0
1281398400,0.0
1281571200,0.0
1281744000,0.0
1281916800,0.0
1282089600,0.074
1282262400,0.0667
1282435200,0.0664
1282608000,0.066889
1282780800,0.066499
1282953600,0.065
1283126400,0.069
1283299200,0.0649
1283472000,0.0634
1283644800,0.0629
1283817600,0.06185
1283990400,0.0624
1284163200,0.062
1284336000,0.06201
1284508800,0.175
1284681600,0.0609
1284854400,0.062599
1285027200,0.0633
1285200000,0.063
1285372800,0.0624
1285545600,0.062206
1285718400,0.06219
1285891200,0.061999
1286064000,0.0614
1286236800,0.06301
1286409600,0.0638
1286582400,0.12001
1286755200,0.1301
1286928000,0.095
1287100800,0.119
1287273600,0.1045
1287446400,0.1024
1287619200,0.109
1287792000,0.10901
1287964800,0.15
1288137600,0.19
1288310400,0.191
1288483200,0.199
1288656000,0.1955
1288828800,0.23601
1289001600,0.29
1289174400,0.37
1289347200,0.2667
1289520000,0.251
1289692800,0.299
1289865600,0.2827
1290038400,0.289999
1290211200,0.289
1290384000,0.282
1290556800,0.28299
1290729600,0.289
1290902400,0.28461
1291075200,0.275
1291248000,0.25
1291420800,0.2589
1291593600,0.225
1291766400,0.2477
1291939200,0.204
1292112000,0.228
1292284800,0.23
1292457600,0.2459
1292630400,0.249
1292803200,0.275
1292976000,0.267
1293148800,0.25
1293321600,0.269999
1293494400,0.28
1293667200,0.299999
1293840000,0.299998
1294012800,0.299998
1294185600,0.298998
1294358400,0.322
1294531200,0.322998
1294704000,0.329
1294876800,0.405
1295049600,0.4
1295222400,0.4
1295395200,0.3401
1295568000,0.44
1295740800,0.4443
1295913600,0.425
1296086400,0.4174
1296259200,0.446
1296432000,0.5
1296604800,0.840099
1296777600,0.88
1296950400,0.92
1297123200,0.9
1297296000,1.1
1297468800,1.0899
1297641600,1.08
1297814400,1.05019
1297987200,1.05019
1298160000,0.954896
1298332800,0.869499
1298505600,0.9499
1298678400,0.988567
1298851200,0.949231
1299024000,0.9498
1299196800,0.9392
1299369600,0.910445
1299542400,0.9072
1299715200,0.87
1299888000,0.9197
1300060800,0.9
1300233600,0.89
1300406400,0.850617
1300579200,0.79
1300752000,0.799646
1300924800,0.9
1301097600,0.905
1301270400,0.8575
1301443200,0.795
1301616000,0.79997
1301788800,0.7998
1301961600,0.71
1302134400,0.7677
1302307200,0.7676
1302480000,0.781
1302652800,1.0
1302825600,1.08999
1302998400,1.085
1303171200,1.19
1303344000,1.1979
1303516800,1.549
1303689600,1.701
1303862400,1.95
1304035200,2.7
1304208000,4.09
1304380800,3.49
1304553600,3.5
1304726400,3.7
1304899200,3.937
1305072000,6.065
1305244800,8.45
1305417600,8.55
1305590400,8.38901
1305763200,7.34
1305936000,6.6036
1306108800,7.45
1306281600,7.51
1306454400,8.92
1306627200,8.4992
1306800000,9.4998
1306972800,10.57
1307145600,17.41
1307318400,19.23
1307491200,31.9099
1307664000,35.0
1307836800,24.99
1308009600,20.99
1308182400,19.96
1308355200,17.2
1308528000,17.35
1308700800,15.05
1308873600,16.7501
1309046400,17.51001
1309219200,17.52
1309392000,17.5
1309564800,16.49
1309737600,15.85
1309910400,16.5
1310083200,15.64276
1310256000,15.68
1310428800,14.63988
1310601600,14.1
1310774400,14.1
1310947200,13.6901
1311120000,14.04
1311292800,13.9389
1311465600,13.979999
1311638400,14.4
1311811200,14.0
1311984000,13.8
1312156800,13.5501
1312329600,13.1
1312502400,11.55
1312675200,9.8
1312848000,12.1
1313020800,10.4959
1313193600,10.05
1313366400,11.89
1313539200,11.3
1313712000,11.81
1313884800,11.59
1314057600,11.49
1314230400,10.96554
1314403200,9.11
1314576000,9.4811
1314748800,9.0
1314921600,8.4989
1315094400,8.5939999988
1315267200,7.65713
1315440000,7.31509
1315612800,6.208920000199999
1315785600,7.081
1315958400,5.990000000899999
1316131200,5.23
1316304000,5.0
1316476800,6.795
1316649600,5.83001
1316822400,5.66
1316995200,5.46014
1317168000,4.989
1317340800,5.35
1317513600,5.16
1317686400,5.03
1317859200,4.93
1318032000,4.594
1318204800,4.25937
1318377600,4.20612
1318550400,4.11455
1318723200,3.9009000002
1318896000,2.9
1319068800,2.42
1319241600,3.3
1319414400,3.2
1319587200,2.876
1319760000,3.255
1319932800,3.65026
1320105600,3.35
1320278400,3.299
1320451200,3.21
1320624000,3.0289
1320796800,3.114
1320969600,3.0
1321142400,3.099
1321315200,2.69
1321488000,2.60031
1321660800,2.3
1321833600,2.29
1322006400,2.38
1322179200,2.56
1322352000,2.4965
1322524800,2.981
1322697600,3.14
1322870400,3.12999
1323043200,2.93
1323216000,3.082
1323388800,3.039
1323561600,3.38
1323734400,3.3
1323907200,3.1933
1324080000,3.23
1324252800,3.70036
1324425600,4.11
1324598400,3.95
1324771200,4.3897
1324944000,4.06
1325116800,4.33
1325289600,4.995
1325462400,5.4999
1325635200,5.6063
1325808000,7.22
1325980800,7.2
1326153600,6.89
1326326400,6.997
1326499200,6.75
1326672000,7.18888
1326844800,6.95
1327017600,6.58
1327190400,6.39
1327363200,6.515
1327536000,6.2
1327708800,5.74815
1327881600,5.6
1328054400,5.638
1328227200,6.148
1328400000,5.9625
1328572800,5.70999
1328745600,5.8
1328918400,6.0
1329091200,5.72
1329264000,4.88
1329436800,4.76998
1329609600,4.33333
1329782400,4.4354
1329955200,4.92481
1330128000,5.07
1330300800,5.1
1330473600,4.9
1330646400,4.98888
1330819200,4.9
1330992000,5.05
1331164800,5.0
1331337600,4.94
1331510400,4.95915
1331683200,5.4444
1331856000,5.4
1332028800,5.37998
1332201600,4.98
1332374400,4.88
1332547200,4.74896
1332720000,4.73793
1332892800,4.84592
1333065600,4.83
1333238400,4.929
1333411200,5.01
1333584000,4.94486
1333756800,4.98
1333929600,4.8
1334102400,4.8941
1334275200,4.94464
1334448000,4.98389
1334620800,5.02207
1334793600,5.19
1334966400,5.48
1335139200,5.21799
1335312000,5.16
1335484800,5.1372
1335657600,5.0184
1335830400,5.0
1336003200,5.184
1336176000,5.1495
1336348800,5.0947
1336521600,5.09609
1336694400,5.03188
1336867200,4.99888
1337040000,5.09
1337212800,5.1345
1337385600,5.14291
1337558400,5.1475
1337731200,5.16
1337904000,5.15
1338076800,5.148
1338249600,5.15889
1338422400,5.19
1338595200,5.279
1338768000,5.2785
1338940800,5.47
1339113600,5.66
1339286400,5.62
1339459200,5.7
1339632000,5.95
1339804800,6.599
1339977600,6.4668
