epoch,date,transaction
1438678409,08/04/15,0
1438764809,08/05/15,0
1438851209,08/06/15,0
1438937609,08/07/15,0
1439024009,08/08/15,0
1439110409,08/09/15,0
1439196809,08/10/15,0
1439283209,08/11/15,0
1439369609,08/12/15,0
1439456009,08/13/15,0
1439542409,08/14/15,0
1439628809,08/15/15,0
1439715209,08/16/15,0
1439801609,08/17/15,0
1439888009,08/18/15,0
1439974409,08/19/15,0
1440060809,08/20/15,0
1440147209,08/21/15,0
1440233609,08/22/15,0
1440320009,08/23/15,0
1440406409,08/24/15,0
1440492809,08/25/15,0
1440579209,08/26/15,0
1440665609,08/27/15,0
1440752009,08/28/15,0
1440838409,08/29/15,0
1440924809,08/30/15,0
1441011209,08/31/15,0
1441097609,09/01/15,0
1441184009,09/02/15,0
1441270409,09/03/15,0
1441356809,09/04/15,0
1441443209,09/05/15,0
1441529609,09/06/15,0
1441616009,09/07/15,0
1441702409,09/08/15,0
1441788809,09/09/15,0
1441875209,09/10/15,0
1441961609,09/11/15,0
1442048009,09/12/15,0
1442134409,09/13/15,0
1442220809,09/14/15,0
1442307209,09/15/15,0
1442393609,09/16/15,0
1442480009,09/17/15,0
1442566409,09/18/15,0
1442652809,09/19/15,0
1442739209,09/20/15,0
1442825609,09/21/15,0
1442912009,09/22/15,0
1442998409,09/23/15,0
1443084809,09/24/15,0
1443171209,09/25/15,0
1443257609,09/26/15,0
1443344009,09/27/15,0
1443430409,09/28/15,0
1443516809,09/29/15,0
1443603209,09/30/15,0
1443689609,10/01/15,0
1443776009,10/02/15,0
1443862409,10/03/15,0
1443948809,10/04/15,0
1444035209,10/05/15,0
1444121609,10/06/15,0
1444208009,10/07/15,0
1444294409,10/08/15,0
1444380809,10/09/15,0
1444467209,10/10/15,0
1444553609,10/11/15,0
1444640009,10/12/15,0
1444726409,10/13/15,0
1444812809,10/14/15,0
1444899209,10/15/15,0
1444985609,10/16/15,0
1445072009,10/17/15,0
1445158409,10/18/15,0
1445244809,10/19/15,0
1445331209,10/20/15,0
1445417609,10/21/15,0
1445504009,10/22/15,0
1445590409,10/23/15,0
1445676809,10/24/15,0
1445763209,10/25/15,0
1445849609,10/26/15,0
1445936009,10/27/15,0
1446022409,10/28/15,0
1446108809,10/29/15,0
1446195209,10/30/15,0
1446281609,10/31/15,0
1446368009,11/01/15,0
1446454409,11/02/15,0
1446540809,11/03/15,0
1446627209,11/04/15,0
1446713609,11/05/15,0
1446800009,11/06/15,0
1446886409,11/07/15,0
1446972809,11/08/15,0
1447059209,11/09/15,0
1447145609,11/10/15,0
1447232009,11/11/15,0
1447318409,11/12/15,0
1447404809,11/13/15,0
1447491209,11/14/15,0
1447577609,11/15/15,0
1447664009,11/16/15,0
1447750409,11/17/15,0
1447836809,11/18/15,0
1447923209,11/19/15,0
1448009609,11/20/15,0
1448096009,11/21/15,0
1448182409,11/22/15,0
1448268809,11/23/15,0
1448355209,11/24/15,0
1448441609,11/25/15,0
1448528009,11/26/15,0
1448614409,11/27/15,0
1448700809,11/28/15,0
1448787209,11/29/15,0
1448873609,11/30/15,0
1448960009,12/01/15,0
1449046409,12/02/15,0
1449132809,12/03/15,0
1449219209,12/04/15,0
1449305609,12/05/15,0
1449392009,12/06/15,0
1449478409,12/07/15,0
1449564809,12/08/15,0
1449651209,12/09/15,0
1449737609,12/10/15,0
1449824009,12/11/15,0
1449910409,12/12/15,0
1449996809,12/13/15,0
1450083209,12/14/15,0
1450169609,12/15/15,0
1450256009,12/16/15,0
1450342409,12/17/15,0
1450428809,12/18/15,0
1450515209,12/19/15,0
1450601609,12/20/15,0
1450688009,12/21/15,0
1450774409,12/22/15,0
1450860809,12/23/15,0
1450947209,12/24/15,0
1451033609,12/25/15,0
1451120009,12/26/15,0
1451206409,12/27/15,0
1451292809,12/28/15,0
1451379209,12/29/15,0
1451465609,12/30/15,0
1451552009,12/31/15,0
1451638409,01/01/16,0
1451724809,01/02/16,0
1451811209,01/03/16,0
1451897609,01/04/16,0
1451984009,01/05/16,0
1452070409,01/06/16,0
1452156809,01/07/16,0
1452243209,01/08/16,0
1452329609,01/09/16,0
1452416009,01/10/16,0
1452502409,01/11/16,0
1452588809,01/12/16,0
1452675209,01/13/16,0
1452761609,01/14/16,0
1452848009,01/15/16,0
1452934409,01/16/16,0
1453020809,01/17/16,0
1453107209,01/18/16,0
1453193609,01/19/16,0
1453280009,01/20/16,0
1453366409,01/21/16,0
1453452809,01/22/16,0
1453539209,01/23/16,0
1453625609,01/24/16,0
1453712009,01/25/16,0
1453798409,01/26/16,0
1453884809,01/27/16,0
1453971209,01/28/16,0
1454057609,01/29/16,0
1454144009,01/30/16,0
1454230409,01/31/16,0
1454316809,02/01/16,0
1454403209,02/02/16,0
1454489609,02/03/16,0
1454576009,02/04/16,0
1454662409,02/05/16,0
1454748809,02/06/16,0
1454835209,02/07/16,0
1454921609,02/08/16,0
1455008009,02/09/16,0
1455094409,02/10/16,0
1455180809,02/11/16,0
1455267209,02/12/16,0
1455353609,02/13/16,0
1455440009,02/14/16,0
1455526409,02/15/16,0
1455612809,02/16/16,0
1455699209,02/17/16,0
1455785609,02/18/16,0
1455872009,02/19/16,0
1455958409,02/20/16,0
1456044809,02/21/16,0
1456131209,02/22/16,0
1456217609,02/23/16,0
1456304009,02/24/16,0
1456390409,02/25/16,0
1456476809,02/26/16,0
1456563209,02/27/16,0
1456649609,02/28/16,0
1456736009,02/29/16,0
1456822409,03/01/16,0
1456908809,03/02/16,0
1456995209,03/03/16,0
1457081609,03/04/16,0
1457168009,03/05/16,0
1457254409,03/06/16,0
1457340809,03/07/16,0
1457427209,03/08/16,0
1457513609,03/09/16,0
1457600009,03/10/16,0
1457686409,03/11/16,0
1457772809,03/12/16,0
1457859209,03/13/16,0
1457945609,03/14/16,0
1458032009,03/15/16,0
1458118409,03/16/16,0
1458204809,03/17/16,0
1458291209,03/18/16,0
1458377609,03/19/16,0
1458464009,03/20/16,0
1458550409,03/21/16,0
1458636809,03/22/16,0
1458723209,03/23/16,0
1458809609,03/24/16,0
1458896009,03/25/16,0
1458982409,03/26/16,0
1459068809,03/27/16,0
1459155209,03/28/16,0
1459241609,03/29/16,0
1459328009,03/30/16,0
1459414409,03/31/16,0
1459500809,04/01/16,0
1459587209,04/02/16,0
1459673609,04/03/16,0
1459760009,04/04/16,0
1459846409,04/05/16,0
1459932809,04/06/16,0
1460019209,04/07/16,0
1460105609,04/08/16,0
1460192009,04/09/16,0
1460278409,04/10/16,0
1460364809,04/11/16,0
1460451209,04/12/16,0
1460537609,04/13/16,0
1460624009,04/14/16,0
1460710409,04/15/16,0
1460796809,04/16/16,0
1460883209,04/17/16,0
1460969609,04/18/16,0
1461056009,04/19/16,0
1461142409,04/20/16,0
1461228809,04/21/16,0
1461315209,04/22/16,0
1461401609,04/23/16,0
1461488009,04/24/16,0
1461574409,04/25/16,0
1461660809,04/26/16,0
1461747209,04/27/16,0
1461833609,04/28/16,0
1461920009,04/29/16,0
1462006409,04/30/16,0
1462092809,05/01/16,0
1462179209,05/02/16,0
1462265609,05/03/16,0
1462352009,05/04/16,0
1462438409,05/05/16,0
1462524809,05/06/16,0
1462611209,05/07/16,0
1462697609,05/08/16,0
1462784009,05/09/16,0
1462870409,05/10/16,0
1462956809,05/11/16,0
1463043209,05/12/16,0
1463129609,05/13/16,0
1463216009,05/14/16,0
1463302409,05/15/16,0
1463388809,05/16/16,0
1463475209,05/17/16,0
1463561609,05/18/16,0
1463648009,05/19/16,0
1463734409,05/20/16,0
1463820809,05/21/16,0
1463907209,05/22/16,0
1463993609,05/23/16,0
1464080009,05/24/16,0
1464166409,05/25/16,0
1464252809,05/26/16,0
1464339209,05/27/16,0
1464425609,05/28/16,0
1464512009,05/29/16,0
1464598409,05/30/16,0
1464684809,05/31/16,0
1464771209,06/01/16,0
1464857609,06/02/16,0
1464944009,06/03/16,0
1465030409,06/04/16,0
1465116809,06/05/16,0
1465203209,06/06/16,0
1465289609,06/07/16,0
1465376009,06/08/16,0
1465462409,06/09/16,0
1465548809,06/10/16,0
1465635209,06/11/16,0
1465721609,06/12/16,0
1465808009,06/13/16,0
1465894409,06/14/16,0
1465980809,06/15/16,0
1466067209,06/16/16,0
1466153609,06/17/16,0
1466240009,06/18/16,0
1466326409,06/19/16,0
1466412809,06/20/16,0
1466499209,06/21/16,0
1466585609,06/22/16,0
1466672009,06/23/16,0
1466758409,06/24/16,0
1466844809,06/25/16,0
1466931209,06/26/16,0
1467017609,06/27/16,0
1467104009,06/28/16,0
1467190409,06/29/16,0
1467276809,06/30/16,0
1467363209,07/01/16,0
1467449609,07/02/16,0
1467536009,07/03/16,0
1467622409,07/04/16,0
1467708809,07/05/16,0
1467795209,07/06/16,0
1467881609,07/07/16,0
1467968009,07/08/16,0
1468054409,07/09/16,0
1468140809,07/10/16,0
1468227209,07/11/16,0
1468313609,07/12/16,0
1468400009,07/13/16,0
1468486409,07/14/16,0
1468572809,07/15/16,0
1468659209,07/16/16,0
1468745609,07/17/16,0
1468832009,07/18/16,0
1468918409,07/19/16,0
1469004809,07/20/16,0
1469091209,07/21/16,0
1469177609,07/22/16,0
1469264009,07/23/16,0
1469350409,07/24/16,0
1469436809,07/25/16,0
1469523209,07/26/16,0
1469609609,07/27/16,0
1469696009,07/28/16,0
1469782409,07/29/16,0
1469868809,07/30/16,0
1469955209,07/31/16,0
1470041609,08/01/16,0
1470128009,08/02/16,0
1470214409,08/03/16,0
1470300809,08/04/16,0
1470387209,08/05/16,0
1470473609,08/06/16,0
1470560009,08/07/16,0
1470646409,08/08/16,0
1470732809,08/09/16,0
1470819209,08/10/16,0
1470905609,08/11/16,0
1470992009,08/12/16,0
1471078409,08/13/16,0
1471164809,08/14/16,0
1471251209,08/15/16,0
1471337609,08/16/16,0
1471424009,08/17/16,0
1471510409,08/18/16,0
1471596809,08/19/16,0
1471683209,08/20/16,0
1471769609,08/21/16,0
1471856009,08/22/16,0
1471942409,08/23/16,0
1472028809,08/24/16,0
1472115209,08/25/16,0
1472201609,08/26/16,0
1472288009,08/27/16,0
1472374409,08/28/16,0
1472460809,08/29/16,0
1472547209,08/30/16,0
1472633609,08/31/16,0
1472720009,09/01/16,0
1472806409,09/02/16,0
1472892809,09/03/16,0
1472979209,09/04/16,0
1473065609,09/05/16,0
1473152009,09/06/16,0
1473238409,09/07/16,0
1473324809,09/08/16,0
1473411209,09/09/16,0
1473497609,09/10/16,0
1473584009,09/11/16,0
1473670409,09/12/16,0
1473756809,09/13/16,0
1473843209,09/14/16,0
1473929609,09/15/16,0
1474016009,09/16/16,0
1474102409,09/17/16,0
1474188809,09/18/16,0
1474275209,09/19/16,0
1474361609,09/20/16,0
1474448009,09/21/16,0
1474534409,09/22/16,0
1474620809,09/23/16,0
1474707209,09/24/16,0
1474793609,09/25/16,0
1474880009,09/26/16,0
1474966409,09/27/16,0
1475052809,09/28/16,0
1475139209,09/29/16,0
1475225609,09/30/16,0
1475312009,10/01/16,0
1475398409,10/02/16,0
1475484809,10/03/16,0
1475571209,10/04/16,0
1475657609,10/05/16,0
1475744009,10/06/16,0
1475830409,10/07/16,0
1475916809,10/08/16,0
1476003209,10/09/16,0
1476089609,10/10/16,0
1476176009,10/11/16,0
1476262409,10/12/16,0
1476348809,10/13/16,0
1476435209,10/14/16,0
1476521609,10/15/16,0
1476608009,10/16/16,0
1476694409,10/17/16,0
1476780809,10/18/16,0
1476867209,10/19/16,0
1476953609,10/20/16,0
1477040009,10/21/16,0
1477126409,10/22/16,0
1477212809,10/23/16,0
1477299209,10/24/16,0
1477385609,10/25/16,0
1477472009,10/26/16,0
1477558409,10/27/16,0
1477644809,10/28/16,0
1477731209,10/29/16,0
1477817609,10/30/16,0
1477904009,10/31/16,0
1477990409,11/01/16,0
1478076809,11/02/16,0
1478163209,11/03/16,0
1478249609,11/04/16,0
1478336009,11/05/16,0
1478422409,11/06/16,0
1478508809,11/07/16,0
1478595209,11/08/16,0
1478681609,11/09/16,0
1478768009,11/10/16,0
1478854409,11/11/16,0
1478940809,11/12/16,0
1479027209,11/13/16,0
1479113609,11/14/16,0
1479200009,11/15/16,0
1479286409,11/16/16,0
1479372809,11/17/16,0
1479459209,11/18/16,0
1479545609,11/19/16,0
1479632009,11/20/16,0
1479718409,11/21/16,0
1479804809,11/22/16,0
1479891209,11/23/16,0
1479977609,11/24/16,0
1480064009,11/25/16,0
1480150409,11/26/16,0
1480236809,11/27/16,0
1480323209,11/28/16,0
1480409609,11/29/16,0
1480496009,11/30/16,0
1480582409,12/01/16,0
1480668809,12/02/16,0
1480755209,12/03/16,0
1480841609,12/04/16,0
1480928009,12/05/16,0
1481014409,12/06/16,0
1481100809,12/07/16,0
1481187209,12/08/16,0
1481273609,12/09/16,0
1481360009,12/10/16,0
1481446409,12/11/16,0
1481532809,12/12/16,0
1481619209,12/13/16,0
1481705609,12/14/16,0
1481792009,12/15/16,0
1481878409,12/16/16,0
1481964809,12/17/16,0
1482051209,12/18/16,0
1482137609,12/19/16,0
1482224009,12/20/16,0
1482310409,12/21/16,0
1482396809,12/22/16,0
1482483209,12/23/16,0
1482569609,12/24/16,0
1482656009,12/25/16,0
1482742409,12/26/16,0
1482828809,12/27/16,0
1482915209,12/28/16,0
1483001609,12/29/16,0
1483088009,12/30/16,0
1483174409,12/31/16,0
1483260809,01/01/17,0
1483347209,01/02/17,0
1483433609,01/03/17,0
1483520009,01/04/17,0
1483606409,01/05/17,0
1483692809,01/06/17,0
1483779209,01/07/17,0
1483865609,01/08/17,0
1483952009,01/09/17,0
1484038409,01/10/17,0
1484124809,01/11/17,0
1484211209,01/12/17,0
1484297609,01/13/17,0
1484384009,01/14/17,0
1484470409,01/15/17,0
1484556809,01/16/17,0
1484643209,01/17/17,0
1484729609,01/18/17,0
1484816009,01/19/17,0
1484902409,01/20/17,0
1484988809,01/21/17,0
1485075209,01/22/17,0
1485161609,01/23/17,0
1485248009,01/24/17,0
1485334409,01/25/17,0
1485420809,01/26/17,0
1485507209,01/27/17,0
1485593609,01/28/17,0
1485680009,01/29/17,0
1485766409,01/30/17,0
1485852809,01/31/17,0
1485939209,02/01/17,0
1486025609,02/02/17,0
1486112009,02/03/17,0
1486198409,02/04/17,0
1486284809,02/05/17,0
1486371209,02/06/17,0
1486457609,02/07/17,0
1486544009,02/08/17,0
1486630409,02/09/17,0
1486716809,02/10/17,0
1486803209,02/11/17,0
1486889609,02/12/17,0
1486976009,02/13/17,0
1487062409,02/14/17,0
1487148809,02/15/17,0
1487235209,02/16/17,0
1487321609,02/17/17,0
1487408009,02/18/17,0
1487494409,02/19/17,0
1487580809,02/20/17,0
1487667209,02/21/17,0
1487753609,02/22/17,0
1487840009,02/23/17,0
1487926409,02/24/17,0
1488012809,02/25/17,0
1488099209,02/26/17,0
1488185609,02/27/17,0
1488272009,02/28/17,0
1488358409,03/01/17,0
1488444809,03/02/17,0
1488531209,03/03/17,0
1488617609,03/04/17,0
1488704009,03/05/17,0
1488790409,03/06/17,0
1488876809,03/07/17,0
1488963209,03/08/17,0
1489049609,03/09/17,0
1489136009,03/10/17,0
1489222409,03/11/17,0
1489308809,03/12/17,0
1489395209,03/13/17,0
1489481609,03/14/17,0
1489568009,03/15/17,0
1489654409,03/16/17,0
1489740809,03/17/17,0
1489827209,03/18/17,0
1489913609,03/19/17,0
1490000009,03/20/17,0
1490086409,03/21/17,0
1490172809,03/22/17,0
1490259209,03/23/17,0
1490345609,03/24/17,0
1490432009,03/25/17,0
1490518409,03/26/17,0
1490604809,03/27/17,0
1490691209,03/28/17,0
1490777609,03/29/17,0
1490864009,03/30/17,0
1490950409,03/31/17,0
1491036809,04/01/17,0
1491123209,04/02/17,0
1491209609,04/03/17,0
1491296009,04/04/17,0
1491382409,04/05/17,0
1491468809,04/06/17,0
1491555209,04/07/17,0
1491641609,04/08/17,0
1491728009,04/09/17,0
1491814409,04/10/17,0
1491900809,04/11/17,0
1491987209,04/12/17,0
1492073609,04/13/17,0
1492160009,04/14/17,0
1492246409,04/15/17,0
1492332809,04/16/17,0
1492419209,04/17/17,0
1492505609,04/18/17,0
1492592009,04/19/17,0
1492678409,04/20/17,0
1492764809,04/21/17,0
1492851209,04/22/17,0
1492937609,04/23/17,0
1493024009,04/24/17,0
1493110409,04/25/17,0
1493196809,04/26/17,0
1493283209,04/27/17,0
1493369609,04/28/17,0
1493456009,04/29/17,0
1493542409,04/30/17,0
1493628809,05/01/17,0
1493715209,05/02/17,0
1493801609,05/03/17,0
1493888009,05/04/17,0
1493974409,05/05/17,0
1494060809,05/06/17,0
1494147209,05/07/17,0
1494233609,05/08/17,0
1494320009,05/09/17,0
1494406409,05/10/17,0
1494492809,05/11/17,0
1494579209,05/12/17,0
1494665609,05/13/17,0
1494752009,05/14/17,0
1494838409,05/15/17,0
1494924809,05/16/17,0
1495011209,05/17/17,0
1495097609,05/18/17,0
1495184009,05/19/17,0
1495270409,05/20/17,0
1495356809,05/21/17,0
1495443209,05/22/17,0
1495529609,05/23/17,0
1495616009,05/24/17,0
1495702409,05/25/17,0
1495788809,05/26/17,0
1495875209,05/27/17,0
1495961609,05/28/17,0
1496048009,05/29/17,0
1496134409,05/30/17,0
1496220809,05/31/17,0
1496307209,06/01/17,0
1496393609,06/02/17,0
1496480009,06/03/17,0
1496566409,06/04/17,0
1496652809,06/05/17,0
1496739209,06/06/17,0
1496825609,06/07/17,0
1496912009,06/08/17,0
1496998409,06/09/17,0
1497084809,06/10/17,0
1497171209,06/11/17,0
1497257609,06/12/17,0
1497344009,06/13/17,0
1497430409,06/14/17,0
1497516809,06/15/17,0
1497603209,06/16/17,0
1497689609,06/17/17,0
1497776009,06/18/17,0
1497862409,06/19/17,0
1497948809,06/20/17,0
1498035209,06/21/17,0
1498121609,06/22/17,0
1498208009,06/23/17,0
1498294409,06/24/17,0
1498380809,06/25/17,0
1498467209,06/26/17,0
1498553609,06/27/17,0
1498640009,06/28/17,0
1498726409,06/29/17,0
1498812809,06/30/17,0
1498899209,07/01/17,0
1498985609,07/02/17,0
1499072009,07/03/17,0
1499158409,07/04/17,0
1499244809,07/05/17,0
1499331209,07/06/17,0
1499417609,07/07/17,0
1499504009,07/08/17,0
1499590409,07/09/17,0
1499676809,07/10/17,0
1499763209,07/11/17,0
1499849609,07/12/17,0
1499936009,07/13/17,0
1500022409,07/14/17,0
1500108809,07/15/17,0
1500195209,07/16/17,0
1500281609,07/17/17,0
1500368009,07/18/17,0
1500454409,07/19/17,0
1500540809,07/20/17,0
1500627209,07/21/17,0
1500713609,07/22/17,0
1500800009,07/23/17,0
1500886409,07/24/17,0
1500972809,07/25/17,0
1501059209,07/26/17,0
1501145609,07/27/17,0
1501232009,07/28/17,0
1501318409,07/29/17,0
1501404809,07/30/17,0
1501491209,07/31/17,0
1501577609,08/01/17,0
1501664009,08/02/17,0.04442039
1501750409,08/03/17,0.07392022
1501836809,08/04/17,0.01327135
1501923209,08/05/17,0.01880939
1502009609,08/06/17,0.10178522
1502096009,08/07/17,0.1
1502182409,08/08/17,0.03113292
1502268809,08/09/17,0.05839605
1502355209,08/10/17,0.01786955
1502441609,08/11/17,0
1502528009,08/12/17,0.003662
1502614409,08/13/17,0.00207896
1502700809,08/14/17,0.0693883
1502787209,08/15/17,0.005358
1502873609,08/16/17,0
1502960009,08/17/17,0.00701503
1503046409,08/18/17,0.14782574
1503132809,08/19/17,0.006801
1503219209,08/20/17,0
1503305609,08/21/17,0.03766834
1503392009,08/22/17,0
1503478409,08/23/17,0.002821
1503564809,08/24/17,0.004781
1503651209,08/25/17,0
1503737609,08/26/17,0.00145928
1503824009,08/27/17,0.02106013
1503910409,08/28/17,0.00296069
1503996809,08/29/17,0
1504083209,08/30/17,8.74E-04
1504169609,08/31/17,0.00274504
1504256009,09/01/17,0.01057773
1504342409,09/02/17,1.60E-04
1504428809,09/03/17,0.00688617
1504515209,09/04/17,0.017536
1504601609,09/05/17,0
1504688009,09/06/17,0.01244007
1504774409,09/07/17,0
1504860809,09/08/17,0
1504947209,09/09/17,0.00184215
1505033609,09/10/17,0
1505120009,09/11/17,0
1505206409,09/12/17,0.00427678
1505292809,09/13/17,0
1505379209,09/14/17,0
1505465609,09/15/17,0.0061066
1505552009,09/16/17,0.002572
1505638409,09/17/17,0
1505724809,09/18/17,0.00172317
1505811209,09/19/17,1.00E-04
1505897609,09/20/17,0
1505984009,09/21/17,0.00163056
1506070409,09/22/17,0.01361923
1506156809,09/23/17,0
1506243209,09/24/17,0
1506329609,09/25/17,0.01606752
1506416009,09/26/17,0.00586927
1506502409,09/27/17,0.01367929
1506588809,09/28/17,0
1506675209,09/29/17,0.00196302
1506761609,09/30/17,0
1506848009,10/01/17,0
1506934409,10/02/17,0.01280272
1507020809,10/03/17,0.008282
1507107209,10/04/17,0.00119291
1507193609,10/05/17,0
1507280009,10/06/17,0.00186405
1507366409,10/07/17,0
1507452809,10/08/17,0.00161253
1507539209,10/09/17,0
1507625609,10/10/17,0.00187734
1507712009,10/11/17,0.03423568
1507798409,10/12/17,0.003939
1507884809,10/13/17,0
1507971209,10/14/17,0.00988469
1508057609,10/15/17,0.002617
1508144009,10/16/17,0.051446
1508230409,10/17/17,0.00184108
1508316809,10/18/17,0
1508403209,10/19/17,0
1508489609,10/20/17,0.0296689
1508576009,10/21/17,0.06687775
1508662409,10/22/17,0.0041368
1508748809,10/23/17,0.00155645
1508835209,10/24/17,1
1508921609,10/25/17,0.00543118
1509008009,10/26/17,0.00152345
1509094409,10/27/17,0
1509180809,10/28/17,0.007865
1509267209,10/29/17,0.00264
1509353609,10/30/17,0.01776497
1509440009,10/31/17,9.45E-04
1509526409,11/01/17,0.00215241
1509612809,11/02/17,0
1509699209,11/03/17,0.02959178
1509785609,11/04/17,0.07016714
1509872009,11/05/17,0.04042
1509958409,11/06/17,0.13568092
1510044809,11/07/17,0.0017251
1510131209,11/08/17,0.00281762
1510217609,11/09/17,0
1510304009,11/10/17,0
1510390409,11/11/17,0.00299149
1510476809,11/12/17,0.002039
1510563209,11/13/17,0
1510649609,11/14/17,0
1510736009,11/15/17,0.022258
1510822409,11/16/17,0.0122587
1510908809,11/17/17,6.27E-04
1510995209,11/18/17,0
1511081609,11/19/17,0.00755287
1511168009,11/20/17,0.00169714
1511254409,11/21/17,0.02192955
1511340809,11/22/17,0
1511427209,11/23/17,0
1511513609,11/24/17,0
1511600009,11/25/17,0.00409832
1511686409,11/26/17,0.003
1511772809,11/27/17,0.040805
1511859209,11/28/17,0
1511945609,11/29/17,0.00688329
1512032009,11/30/17,0.00234285
1512118409,12/01/17,0.01028
1512204809,12/02/17,0.04636665
1512291209,12/03/17,0.003917
1512377609,12/04/17,0.09116997
1512464009,12/05/17,0.00441641
1512550409,12/06/17,0
1512636809,12/07/17,0
1512723209,12/08/17,0.00119382
1512809609,12/09/17,9.54E-04
1512896009,12/10/17,0
1512982409,12/11/17,0.01
1513068809,12/12/17,0.004971
1513155209,12/13/17,0
1513241609,12/14/17,0.00225074
1513328009,12/15/17,0.00124604
1513414409,12/16/17,0.001304
1513500809,12/17/17,0
1513587209,12/18/17,0.06038227
1513673609,12/19/17,5.30E-04
1513760009,12/20/17,0.0026748
1513846409,12/21/17,0
1513932809,12/22/17,0.03635203
1514019209,12/23/17,0.001724
1514105609,12/24/17,0
1514192009,12/25/17,0.00156128
1514278409,12/26/17,0.00630042
1514364809,12/27/17,0.01239784
1514451209,12/28/17,0.00320378
1514537609,12/29/17,0
1514624009,12/30/17,0
1514710409,12/31/17,0.02
1514796809,01/01/18,0
1514883209,01/02/18,0.0015166
1514969609,01/03/18,0.137
1515056009,01/04/18,0
1515142409,01/05/18,0.00307405
1515228809,01/06/18,0
1515315209,01/07/18,0
1515401609,01/08/18,0.00123648
1515488009,01/09/18,0
1515574409,01/10/18,0
1515660809,01/11/18,0
1515747209,01/12/18,0
1515833609,01/13/18,0
1515920009,01/14/18,0
1516006409,01/15/18,0.00112516
1516092809,01/16/18,0
1516179209,01/17/18,0
1516265609,01/18/18,0.09918438
1516352009,01/19/18,0
1516438409,01/20/18,0.0206941
1516524809,01/21/18,0
1516611209,01/22/18,0.0027
1516697609,01/23/18,0.0295
1516784009,01/24/18,0
1516870409,01/25/18,0
1516956809,01/26/18,0
1517043209,01/27/18,0
1517129609,01/28/18,0
1517216009,01/29/18,0.00103203
1517302409,01/30/18,0
1517388809,01/31/18,0
1517475209,02/01/18,0
1517561609,02/02/18,0.109
1517648009,02/03/18,0.003
1517734409,02/04/18,0
1517820809,02/05/18,0
1517907209,02/06/18,0
1517993609,02/07/18,0
1518080009,02/08/18,0
1518166409,02/09/18,0.001
1518252809,02/10/18,0
1518339209,02/11/18,0
1518425609,02/12/18,0
1518512009,02/13/18,0
1518598409,02/14/18,0.01131196
1518684809,02/15/18,5.33E-04
1518771209,02/16/18,0.00511115
1518857609,02/17/18,0.001003
1518944009,02/18/18,0
1519030409,02/19/18,0
1519116809,02/20/18,0.001
1519203209,02/21/18,5.00E-04
1519289609,02/22/18,0
1519376009,02/23/18,0
1519462409,02/24/18,0.00268537
1519548809,02/25/18,0
1519635209,02/26/18,0
1519721609,02/27/18,0
1519808009,02/28/18,1.57E-04
1519894409,03/01/18,0
1519980809,03/02/18,0.03367031
1520067209,03/03/18,1.02424959
1520153609,03/04/18,0.17889298
1520240009,03/05/18,0.002
1520326409,03/06/18,0.00911294
1520412809,03/07/18,0.00139444
1520499209,03/08/18,0
1520585609,03/09/18,0
1520672009,03/10/18,0.00270797
1520758409,03/11/18,0
1520844809,03/12/18,0
1520931209,03/13/18,0.00139819
1521017609,03/14/18,0
1521104009,03/15/18,0.01450961
1521190409,03/16/18,0
1521276809,03/17/18,0
1521363209,03/18/18,0
1521449609,03/19/18,0
1521536009,03/20/18,1.89E-04
1521622409,03/21/18,0.0084
1521708809,03/22/18,0
1521795209,03/23/18,0
1521881609,03/24/18,0.00746992
1521968009,03/25/18,0
1522054409,03/26/18,0
1522140809,03/27/18,0
1522227209,03/28/18,0.02590901
1522313609,03/29/18,0
1522400009,03/30/18,0
1522486409,03/31/18,0
1522572809,04/01/18,0
1522659209,04/02/18,0
1522745609,04/03/18,0.003
1522832009,04/04/18,0
1522918409,04/05/18,0.1515
1523004809,04/06/18,0
1523091209,04/07/18,0.00228479
1523177609,04/08/18,0
1523264009,04/09/18,0.111284
1523350409,04/10/18,8.00E-04
1523436809,04/11/18,0
1523523209,04/12/18,0
1523609609,04/13/18,0
1523696009,04/14/18,0
1523782409,04/15/18,6.20E-04
1523868809,04/16/18,0
1523955209,04/17/18,0
1524041609,04/18/18,0
1524128009,04/19/18,0.002817
1524214409,04/20/18,0
1524300809,04/21/18,0.00477
1524387209,04/22/18,0
1524473609,04/23/18,0
1524560009,04/24/18,0
1524646409,04/25/18,0
1524732809,04/26/18,0
1524819209,04/27/18,0
1524905609,04/28/18,0
1524992009,04/29/18,0
1525078409,04/30/18,0.0209887
1525164809,05/01/18,0
1525251209,05/02/18,0.05
1525337609,05/03/18,0.003
1525424009,05/04/18,0.109
1525510409,05/05/18,0
1525596809,05/06/18,0.00303211
1525683209,05/07/18,0
1525769609,05/08/18,0
1525856009,05/09/18,0.00146659
1525942409,05/10/18,0.00302538
1526028809,05/11/18,0.00112
1526115209,05/12/18,0.01178621
1526201609,05/13/18,0
1526288009,05/14/18,0.02
1526374409,05/15/18,0
1526460809,05/16/18,6.30E-04
1526547209,05/17/18,0
1526633609,05/18/18,0
1526720009,05/19/18,0
1526806409,05/20/18,0
1526892809,05/21/18,0
1526979209,05/22/18,0
1527065609,05/23/18,0
1527152009,05/24/18,0
1527238409,05/25/18,6.68E-04
1527324809,05/26/18,0
1527411209,05/27/18,0
1527497609,05/28/18,0
1527584009,05/29/18,0.00687
